Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,High_Utilization,Activity_Decline,Low_Engagement,Avg_Transaction_Amount,Credit_Dependency,High_Value_Customer,Multi_Product_User,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
31,1,0,25,5,2,2,5715.0,1741,3974.0,0.816,2324,67,1.03,0.305,0,0,0,34.6865671641791,0.3046369203849519,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
39,1,3,31,6,2,4,8434.0,2222,6212.0,0.691,1414,27,0.929,0.263,0,1,0,52.37037037037037,0.2634574341949253,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
52,0,2,36,3,1,3,4950.0,1829,3121.0,0.671,4529,73,0.872,0.369,0,1,0,62.04109589041096,0.3694949494949495,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
40,0,3,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,1,1,0,60.7037037037037,0.7193308550185874,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
31,0,0,36,4,2,0,5391.0,0,5391.0,1.075,1971,56,0.6,0.0,0,1,0,35.19642857142857,0.0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
35,0,4,30,6,3,4,1626.0,979,647.0,1.467,2847,61,0.968,0.602,0,0,0,46.67213114754098,0.602091020910209,0,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
41,0,3,29,6,3,3,2429.0,1966,463.0,1.046,4775,84,0.787,0.809,1,0,0,56.845238095238095,0.8093865788390284,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
35,0,2,30,3,3,1,4549.0,1193,3356.0,0.445,1914,33,0.5,0.262,0,1,1,58.0,0.2622554407562101,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
37,1,2,36,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.108,0,1,0,52.25,0.1080809641532756,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
36,1,1,32,4,4,3,15488.0,1463,14025.0,1.28,2916,50,0.724,0.094,0,0,0,58.32,0.0944602272727272,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
49,1,4,41,3,1,1,7184.0,1207,5977.0,0.657,3244,58,1.0,0.168,0,1,0,55.93103448275862,0.1680122494432071,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
44,1,3,36,1,3,2,10908.0,0,10908.0,0.983,4883,42,0.5,0.0,0,1,1,116.26190476190476,0.0,1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
50,0,1,38,3,1,4,4182.0,0,4182.0,0.853,4693,82,0.608,0.0,0,1,0,57.23170731707317,0.0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0
55,0,4,44,3,1,1,1912.0,0,1912.0,0.783,4666,98,0.719,0.0,0,0,0,47.61224489795919,0.0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
63,0,0,55,6,2,2,1651.0,1433,218.0,0.985,4050,58,0.611,0.868,1,1,0,69.82758620689656,0.8679588128407026,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
38,1,2,24,4,1,5,17162.0,773,16389.0,1.238,2457,54,1.0,0.045,0,0,0,45.5,0.0450413704696422,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
55,0,2,47,6,1,3,5794.0,0,5794.0,0.732,4201,73,0.587,0.0,0,1,0,57.54794520547945,0.0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
62,1,2,48,6,3,2,5844.0,2013,3831.0,0.478,3546,65,0.548,0.344,0,1,1,54.55384615384615,0.3444558521560575,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
50,1,1,44,3,4,3,7050.0,1008,6042.0,0.639,2176,39,0.56,0.143,0,1,0,55.7948717948718,0.1429787234042553,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
44,1,5,32,5,3,2,14910.0,877,14033.0,0.772,1150,26,0.625,0.059,0,1,1,44.23076923076923,0.0588195841716968,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
57,0,0,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,0,0,0,64.71604938271605,0.3720231709933491,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
42,0,5,36,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0,0,1,0,55.026315789473685,0.0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
57,1,1,36,2,3,2,10244.0,861,9383.0,0.78,1127,29,0.381,0.084,0,1,1,38.86206896551724,0.084049199531433,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
44,1,3,37,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688,0,1,0,61.32,0.6882191780821918,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
39,0,1,23,4,3,3,2533.0,0,2533.0,0.998,5128,74,0.947,0.0,0,0,0,69.29729729729729,0.0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
31,0,1,21,2,1,2,5342.0,2005,3337.0,0.682,14738,94,0.709,0.375,0,1,0,156.7872340425532,0.3753275926619244,1,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0
46,0,4,35,6,3,1,3072.0,1611,1461.0,0.682,3992,57,0.727,0.524,0,1,1,70.03508771929825,0.5244140625,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
46,1,3,34,1,2,4,4930.0,159,4771.0,0.592,7412,60,0.579,0.032,0,1,0,123.53333333333332,0.0322515212981744,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
57,0,3,36,6,2,3,3542.0,2417,1125.0,0.687,4127,71,0.479,0.682,0,1,0,58.12676056338028,0.6823828345567476,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
49,1,2,44,6,1,3,5013.0,0,5013.0,0.822,5223,84,0.909,0.0,0,0,0,62.17857142857143,0.0,1,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0
58,0,1,51,5,4,2,2220.0,1240,980.0,0.906,4396,78,0.95,0.559,0,0,1,56.35897435897436,0.5585585585585585,0,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
35,0,3,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352,0,1,0,41.19444444444444,0.3523809523809524,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
55,1,4,51,4,1,4,2001.0,1553,448.0,0.482,1910,51,0.7,0.776,1,1,0,37.45098039215687,0.776111944027986,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
32,1,0,21,6,1,3,1614.0,925,689.0,0.598,2659,63,0.75,0.573,0,1,0,42.20634920634921,0.5731102850061958,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
51,0,4,42,3,1,3,2680.0,1753,927.0,0.32,1154,33,0.571,0.654,0,1,0,34.96969696969697,0.6541044776119403,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
56,0,0,51,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243,0,0,0,71.26315789473684,0.2427426043682609,1,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0
45,1,4,33,1,5,1,8670.0,1930,6740.0,0.933,13767,96,0.655,0.223,0,1,1,143.40625,0.2226066897347174,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
52,0,3,40,4,4,1,4223.0,2235,1988.0,0.863,3669,62,1.138,0.529,0,0,1,59.17741935483871,0.5292446128344779,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
56,1,2,50,4,2,3,4458.0,1880,2578.0,1.107,1424,29,1.417,0.422,0,0,0,49.10344827586207,0.4217137729923733,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0
51,1,1,39,2,3,2,34516.0,2452,32064.0,0.707,7111,82,0.608,0.071,0,1,1,86.71951219512195,0.0710395179047398,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
45,0,2,36,5,4,3,1438.3,986,452.3,0.649,5136,81,0.8,0.686,0,1,0,63.407407407407405,0.6855315302788014,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
50,0,2,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,0,0,0,63.69444444444444,0.3029974720115565,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
34,0,3,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,0,0,0,72.74358974358974,0.1594477998274374,1,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
56,1,2,45,6,2,0,2283.0,1430,853.0,2.316,1741,27,0.588,0.626,0,1,0,64.48148148148148,0.6263688129653964,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
53,1,3,33,3,2,3,2753.0,1811,942.0,0.977,1038,25,2.571,0.658,0,0,0,41.52,0.6578278241917908,0,0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
55,0,2,50,4,4,3,1438.3,0,1438.3,0.639,1785,33,0.32,0.0,0,1,0,54.09090909090909,0.0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
43,0,3,36,5,2,4,2594.0,1686,908.0,0.624,4503,67,0.811,0.65,0,1,0,67.2089552238806,0.6499614494988435,0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0
32,1,2,26,5,1,3,29961.0,789,29172.0,0.833,2337,69,0.605,0.026,0,1,0,33.869565217391305,0.0263342345048563,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
33,1,2,21,2,2,4,27992.0,0,27992.0,0.433,837,18,1.0,0.0,0,1,0,46.5,0.0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
41,1,4,29,3,3,3,33405.0,0,33405.0,0.535,1345,34,0.619,0.0,0,1,0,39.55882352941177,0.0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
33,1,3,24,6,3,3,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277,0,1,0,38.0925925925926,0.2767649340574088,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
52,1,2,44,3,4,2,1538.0,666,872.0,0.642,4808,64,0.684,0.433,0,1,1,75.125,0.4330299089726918,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
50,0,3,44,2,1,3,24735.0,2296,22439.0,0.808,7910,95,0.557,0.093,0,1,0,83.26315789473684,0.0928239336971902,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
37,0,2,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186,0,0,0,62.79220779220779,0.1855978260869565,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
43,0,3,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0,0,0,1,52.373333333333335,0.0,0,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
58,0,4,46,2,3,3,2536.0,0,2536.0,0.917,901,35,0.522,0.0,0,1,0,25.742857142857144,0.0,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1
43,1,4,28,3,2,4,18229.0,0,18229.0,0.544,2060,39,0.625,0.0,0,1,0,52.82051282051282,0.0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
65,0,1,56,4,2,0,7023.0,1726,5297.0,1.178,2535,51,0.759,0.246,0,0,0,49.70588235294117,0.2457639185533248,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
57,1,2,40,3,2,3,12208.0,1980,10228.0,0.616,1409,34,0.619,0.162,0,1,0,41.44117647058823,0.1621887287024901,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
61,1,2,47,5,2,3,2175.0,1404,771.0,0.633,3994,64,0.778,0.646,0,1,0,62.40625,0.6455172413793103,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
51,0,2,36,3,3,3,4281.0,0,4281.0,0.447,1723,44,0.375,0.0,0,1,0,39.15909090909091,0.0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
56,1,2,50,2,2,3,16867.0,0,16867.0,0.885,654,14,0.4,0.0,0,1,0,46.71428571428572,0.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
55,1,3,36,4,3,4,34516.0,0,34516.0,1.007,9931,70,0.75,0.0,0,0,0,141.87142857142857,0.0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
41,1,3,32,4,1,3,5071.0,1043,4028.0,0.667,3358,62,0.722,0.206,0,1,0,54.16129032258065,0.2056793531847761,0,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0
58,1,3,52,4,5,3,12398.0,0,12398.0,0.785,4228,93,0.788,0.0,0,0,0,45.46236559139785,0.0,0,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
60,0,0,55,2,1,3,3773.0,0,3773.0,0.684,14264,118,0.873,0.0,0,1,0,120.8813559322034,0.0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
57,1,4,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464,0,1,0,51.8235294117647,0.4641211323238973,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
35,1,3,21,5,2,1,6104.0,1595,4509.0,0.619,15240,102,0.729,0.261,0,1,0,149.41176470588235,0.2613040629095675,1,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
65,1,0,56,4,2,2,3226.0,2073,1153.0,1.035,3250,70,0.591,0.643,0,1,0,46.42857142857143,0.6425914445133292,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
56,1,4,36,3,2,3,3057.0,1077,1980.0,0.934,4449,77,0.878,0.352,0,0,0,57.77922077922078,0.352306182531894,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
52,1,3,42,5,3,1,4565.0,1258,3307.0,0.764,4139,67,0.914,0.276,0,0,1,61.776119402985074,0.2755750273822563,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
43,1,3,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645,0,1,0,33.96774193548387,0.6448995363214838,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
43,0,5,26,6,0,3,3139.0,1089,2050.0,1.034,4648,80,0.778,0.347,0,0,0,58.1,0.3469257725390252,0,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
46,0,3,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823,1,1,1,71.93548387096774,0.8234710743801653,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
34,1,5,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,0,1,1,38.42857142857143,0.0501506547688028,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
50,0,0,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0,0,0,1,48.56122448979592,0.0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
49,1,4,39,5,1,2,1438.3,0,1438.3,0.562,3691,77,0.51,0.0,0,1,0,47.935064935064936,0.0,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
42,1,3,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,0,0,52.71428571428572,0.0573303287380699,0,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0
44,1,4,36,4,3,3,34516.0,0,34516.0,1.043,5425,60,0.875,0.0,0,0,0,90.41666666666669,0.0,1,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
65,0,0,56,6,3,2,7478.0,0,7478.0,0.847,2213,62,0.771,0.0,0,0,1,35.693548387096776,0.0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
51,0,3,36,3,3,3,2886.0,2517,369.0,0.841,4884,89,0.618,0.872,1,1,0,54.87640449438202,0.8721413721413721,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
57,1,3,38,5,3,3,2472.0,2457,15.0,0.693,1392,33,0.737,0.994,1,1,0,42.18181818181818,0.9939320388349514,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
59,1,0,47,5,1,2,3278.0,1306,1972.0,0.399,1374,32,0.391,0.398,0,1,0,42.9375,0.3984136668700427,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
45,1,2,34,5,5,2,12518.0,1539,10979.0,0.645,1165,33,0.833,0.123,0,1,1,35.303030303030305,0.1229429621345262,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
38,0,2,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093,0,0,0,59.53030303030303,0.092784272842356,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
56,0,0,36,4,3,1,3219.0,2114,1105.0,0.655,4188,75,0.667,0.657,0,1,1,55.84,0.6567256912084498,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
49,0,4,36,6,3,3,1438.3,0,1438.3,0.782,2170,41,0.464,0.0,0,1,0,52.926829268292686,0.0,0,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
44,1,2,39,1,2,3,34516.0,1601,32915.0,0.686,7491,86,0.72,0.046,0,1,0,87.1046511627907,0.046384285548731,1,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0
45,1,5,35,2,2,2,2226.0,1229,997.0,0.784,4928,77,0.638,0.552,0,1,0,64.0,0.5521114106019767,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
58,1,2,52,1,2,4,3091.0,2517,574.0,0.602,1844,49,0.633,0.814,1,1,0,37.63265306122449,0.8142995794241346,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1
41,0,4,25,2,2,3,29295.0,0,29295.0,1.411,9865,65,0.711,0.0,0,0,0,151.76923076923077,0.0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
53,0,1,35,4,3,3,3585.0,0,3585.0,0.782,4806,81,0.653,0.0,0,1,0,59.333333333333336,0.0,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
51,0,1,36,3,2,3,9095.0,2517,6578.0,0.37,1347,27,0.421,0.277,0,1,0,49.888888888888886,0.2767454645409565,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
46,1,3,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686,0,0,1,52.25882352941176,0.6863813229571984,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
